user_id,book_name,rating
500,Love in the Time of Cholera,2
4995,Norwegian Wood,5
4763,On the Road,4
4459,A Midsummer Night's Dream,3
4089,"A Clash of Kings (A Song of Ice and Fire, #2)",3
284,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",4
4321,Infinite Jest,3
2926,"The Warrior's Apprentice (Vorkosigan Saga, #2)",5
2388,The Gardens of Light,3
617,Breakfast at Tiffany's,3
2419,The Lovely Bones,4
3947,The American Way of Death Revisited,4
1037,"Kitty Goes to Washington (Kitty Norville, #2)",3
2259,Wuthering Heights,4
1122,"The Sandman, Vol. 9: The Kindly Ones (The Sandman, #9)",5
4432,Inferno (La Divina Commedia #1),3
3460,Where the Red Fern Grows,5
1326,The Rule of Saint Benedict,5
4763,The Book Thief,5
2784,Narcissus and Goldmund,1
4489,The Rule of Four,4
815,"The Da Vinci Code (Robert Langdon, #2)",3
4514,Against Love: A Polemic,4
3904,Girlbomb: A Halfway Homeless Memoir,4
4196,A Farewell to Arms,3
3814,East of Eden,4
4892,The Lost Continent: Travels in Small Town America,3
3769,The Counterfeiters,1
2636,Père Goriot,3
4122,"To the Nines (Stephanie Plum, #9)",4
621,Our Mutual Friend,4
2465,Among the Thugs,5
879,The Turn of the Screw,3
3854,If on a Winter's Night a Traveler,4
3485,The Waste Land,5
1391,"And Eternity (Incarnations of Immortality, #7)",3
1283,The Fifth Mountain,1
529,"The Big Over Easy (Nursery Crime, #1)",4
278,Reading Lolita in Tehran: A Memoir in Books,3
4782,Survivor,4
5682,"Raven Black (Shetland Island, #1)",3
1862,The Great Gatsby,3
3259,"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",2
3442,The Catcher in the Rye,4
4693,Jean-Christophe - I,2
2819,The Reluctant Fundamentalist,4
2597,Inside Out,3
171,"Toll the Hounds (Malazan Book of the Fallen, #8)",5
1305,Crime and Punishment,3
327,"On the Banks of Plum Creek (Little House, #4)",5
664,Einstein: His Life and Universe,3
5034,"Bridget Jones's Diary (Bridget Jones, #1)",4
2840,"Shōgun (Asian Saga, #1)",5
73,Pimp: The Story of My Life,4
2042,Blindness,5
3877,Kitchen Confidential: Adventures in the Culinary Underbelly,3
1187,Black Like Me,5
946,A Thousand Splendid Suns,3
4321,London,2
2747,Animal Farm,5
879,Dawn,3
2798,Jacques and His Master: An Homage to Diderot in Three Acts,4
2104,Bleachers,5
425,"Song of Susannah (The Dark Tower, #6)",4
350,Musicophilia: Tales of Music and the Brain,5
4818,The Tale of Despereaux,5
284,"Farewell, My Lovely (Philip Marlowe, #2)",4
3975,The Stolen Child,5
617,Mirror Mirror,4
2775,The Underground Railroad,3
939,"Honor Among Enemies (Honor Harrington, #6)",4
5250,Feathers,3
3769,The Old Man and the Sea,2
2696,The Curious Incident of the Dog in the Night-Time,4
5151,Hamlet,4
3921,Ficciones,5
377,The Trial,4
4805,Tender is the Night,4
4753,"The Bad Beginning (A Series of Unfortunate Events, #1)",4
1982,A Complicated Kindness,3
879,"Angela's Ashes (Frank McCourt, #1)",3
5223,The Brief Wondrous Life of Oscar Wao,4
5161,"Eldest (The Inheritance Cycle, #2)",3
196,The Good Neighbor,1
150,Truman,5
3784,Brideshead Revisited,4
3769,The Giving Tree,1
441,Restoration,3
4693,The Bald Soprano and Other Plays,3
746,Another Bullshit Night in Suck City,4
4357,Angeles & Demonios,4
4367,Brave New World,5
5695,The Hobbit: Or There and Back Again,4
5247,The Iliad,4
5394,"Catch-22 (Catch-22, #1)",4
3064,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",5
519,Persuasion,2
873,"Not a Penny More, Not a Penny Less",2
4693,Lady Windermere's Fan,3
73,"Dragons of Autumn Twilight (Dragonlance: Chronicles, #1)",3
897,Structure and Interpretation of Computer Programs,5
3032,The Poems of Hafez,5
682,"The Giver (The Giver, #1)",5
3225,A Streetcar Named Desire,3
5547,Elsewhere,4
5687,A Portrait of the Artist as a Young Man,5
2059,Anna Karenina,4
4265,Le Petit Prince,5
1117,Idoru (Bridge #2),5
4534,"Shopaholic and Sister (Shopaholic, #4)",3
4825,The Logic of Scientific Discovery,4
1257,"Ender's Game (Ender's Saga, #1)",2
4245,A Sand County Almanac and Sketches Here and There,4
3620,A Prayer for Owen Meany,4
362,American Gods,4
1550,"Pyramids (Discworld, #7)",5
2904,Wise Blood,3
3286,"Seeing a Large Cat (Amelia Peabody, #9)",4
3802,Collapse: How Societies Choose to Fail or Succeed,4
1510,The Sun Also Rises,5
3032,"Love, Freedom, and Aloneness: The Koan of Relationships",2
108,Of Mice and Men,4
2296,"Beezus and Ramona (Ramona, #1)",5
535,A New Earth: Awakening to Your Life's Purpose,4
5231,"Freak the Mighty (Freak The Mighty, #1)",4
5152,A Heartbreaking Work of Staggering Genius,4
2455,Sula,5
1086,"Count Zero (Sprawl, #2)",3
2597,Emma,4
347,Hey Nostradamus!,3
1325,Best Friends Forever,3
1354,White Noise,5
5238,Black Hawk Down: A Story of Modern War,4
5993,The Blank Slate: The Modern Denial of Human Nature,4
487,Naked,5
607,The Pact,2
2090,ما و مدرنیّت,4
2,Fight Club,5
3838,A Heartbreaking Work of Staggering Genius,5
5392,"A Feast for Crows (A Song of Ice and Fire, #4)",5
1829,Lucky,5
4699,Memoirs of a Geisha,4
554,The World According to Garp,4
327,"Friday Night Lights: A Town, a Team, and a Dream",3
47,Memoirs of a Geisha,5
251,The Audacity of Hope: Thoughts on Reclaiming the American Dream,4
3485,Pat the Bunny,5
678,Naked,3
893,"The Mysterious Island (Extraordinary Voyages, #12)",3
4304,Learned Optimism: How to Change Your Mind and Your Life,4
4373,A Case of Need,3
5260,Middlesex,5
2282,'Salem's Lot,4
5531,The Vagabond,3
3256,Call Me by Your Name,5
2870,The White Darkness,4
3485,Zen and the Art of Motorcycle Maintenance,3
5151,"Bridget Jones's Diary (Bridget Jones, #1)",3
3112,Genesis,5
5375,Dress Your Family in Corduroy and Denim,3
2192,The Adventures of Tom Sawyer,4
4413,Middlesex,4
5703,Team of Rivals: The Political Genius of Abraham Lincoln,5
4693,Look Back in Anger,3
3222,Steppenwolf,3
1181,The Godfather,3
5,"Little Women (Little Women, #1)",4
4623,Middlesex,4
3628,"Little House on the Prairie (Little House, #3)",3
4147,"Broken Angels (Takeshi Kovacs, #2)",3
3223,"The Andromeda Strain (Andromeda, #1)",4
524,To the Lighthouse,5
2810,"Old Man's War (Old Man's War, #1)",4
5155,The Death of Vishnu,3
3580,The Adventures of Augie March,3
3225,The End of the Affair,4
153,The Heart Is a Lonely Hunter,4
4613,"First, Break All the Rules: What the World's Greatest Managers Do Differently",5
5276,1984,5
4334,Sophie's World,3
3474,Cloud Atlas,5
284,"The Long Winter (Little House, #6)",5
4393,A Heartbreaking Work of Staggering Genius,5
3180,The Glass Castle,4
357,The Gunslinger,5
1113,Dracula,5
3867,"Preacher, Volume 7: Salvation",2
1122,The Count of Monte Cristo,5
562,Wuthering Heights,5
1727,Shakespeare in Love: A Screenplay,1
1342,The Kite Runner,4
4806,Cowboys Are My Weakness,3
5491,Make Way for Ducklings,4
3854,"The Devil in the White City: Murder, Magic and Madness at the Fair that Changed America",4
411,The Cat in the Hat and Other Dr. Seuss Favorites,5
2042,The Uses of Literature,4
3601,The Remains of the Day,3
5694,"Dragonflight (Dragonriders of Pern, #1)",5
4123,The Old Man and the Sea,3
2052,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
3898,The Red Badge of Courage,2
675,And Then There Were None,4
2086,The Time of the Hero,5
1086,"Burning Chrome (Sprawl, #0)",3
1327,"I, Robot",5
2305,Cujo,5
3651,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",5
2195,Stardust: Being a Romance within the Realms of Faerie,5
4896,A Farewell to Arms,4
4994,Under Gemini,2
5487,A Portrait of the Artist as a Young Man,5
3748,"The Gates of Rome (Emperor, #1)",3
5966,The Maltese Falcon,5
4120,Don Juan Tenorio,4
1416,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5
3802,Varieties of Disturbance,4
3557,For Whom the Bell Tolls,5
284,The Cantos,4
1829,Less Than Zero,2
1125,"A Game of Thrones (A Song of Ice and Fire, #1)",4
4797,The Emperor of Ocean Park,5
3166,Nancy Drew: #1-6 [Box Set],5
248,The Brothers Karamazov,5
5869,A Natural History of the Senses,5
546,"Angels (Walsh Family, #3)",3
5487,East of Eden,5
4148,"Twilight (Twilight, #1)",3
4796,"The Miserable Mill (A Series of Unfortunate Events, #4)",4
3166,Fried Green Tomatoes at the Whistle Stop Cafe,5
3227,A Painted House,4
3357,The Piano Tuner,5
3198,Angels,3
2152,"Dear Enemy (Daddy-Long-Legs, #2)",2
4203,One Flew Over the Cuckoo's Nest,4
1181,Fast Food Nation: The Dark Side of the All-American Meal,3
855,"The Magician's Nephew (Chronicles of Narnia, #6)",2
575,"The Host (The Host, #1)",5
474,"And the Band Played On: Politics, People, and the AIDS Epidemic",5
1352,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4
5182,The Lovely Bones,2
4697,The Reader,4
5872,The Green Mile,4
3501,Anil's Ghost,5
5531,The Zookeeper's Wife,4
3769,The Man Who Laughs,3
2849,V.,3
4693,The Merry Wives of Windsor,2
4350,Cities of the Interior,4
3236,The Monsters of Templeton,2
3699,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
329,Men and Cartoons,3
3448,The Catcher in the Rye,4
347,Life Expectancy,4
3101,The Road,4
5954,Angela's Ashes,5
2282,Batman: The Killing Joke,5
592,Demian,5
3802,The Blind Assassin,5
4334,Pippi Longstocking,3
5269,Decalogue: The Ten Commandments,3
4196,The Iliad,4
4122,Citizen Girl,1
500,Year of Wonders,4
14,Congo,2
1,"Clear and Present Danger (Jack Ryan, #5; Jack Ryan Universe, #6)",3
1111,The Great Gatsby,5
51,Anna Karenina,4
4866,As the Crow Flies,3
1398,"A Dirty Job (Grim Reaper, #1)",4
5403,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",5
286,Snow,5
5151,A Tale of Two Cities,3
270,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4
5322,"I, Robot (Robot, #0.1)",3
5527,The Tempest,2
3944,Cat's Cradle,3
170,Le Divorce,1
4334,The Gifts of the Jews: How a Tribe of Desert Nomads Changed the Way Everyone Thinks and Feels,3
4466,The Devil in the White City,4
4290,Story of My Life,2
1069,"Schoolgirls: Young Women, Self Esteem, and the Confidence Gap",4
3216,The Makioka Sisters,4
1125,"The Cat Who Wasn't There (Cat Who..., #14)",5
913,Cosmos,4
3544,The Book of Salt,3
4952,Divine Secrets of the Ya-Ya Sisterhood,4
360,Five Quarters of the Orange,5
3054,Borders of Infinity (Vorkosigan Saga [Publication] #5.1-5.3),5
5993,Uncle Tom's Cabin,4
3259,Homecoming,3
1,"The Two Towers (The Lord of the Rings, #2)",5
3017,"Plum Island (John Corey, #1)",4
3898,You Don't Love Me Yet,3
1829,Pippi Longstocking,5
117,Mother Night,5
4589,"Preludes & Nocturnes (The Sandman, #1)",3
148,Girl with a Pearl Earring,3
4174,Summer Crossing,5
3830,The Memory Keeper's Daughter,5
4746,"Iron Kissed (Mercy Thompson, #3)",4
4825,Henderson the Rain King,3
4147,Foucault's Pendulum,4
5231,The Silence of the Lambs,4
5682,"Blood Rites (The Dresden Files, #6)",4
1045,"Shadow Games (The Chronicles of the Black Company, #4)",4
3461,True Colors,5
1111,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4
1416,The Lover,3
5250,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",5
3877,A Moveable Feast,4
4746,The Canterbury Tales,4
2137,Jane Eyre,3
5872,Ariel,4
675,Good to Great: Why Some Companies Make the Leap... and Others Don't,3
1416,Anil's Ghost,1
2042,The Old Man and the Sea,5
384,The Neverending Story,4
1037,We Need to Talk About Kevin,3
5206,The Passenger,4
2065,"New Moon (Twilight, #2)",3
73,"Wolves of the Calla (The Dark Tower, #5)",5
3101,The Psychopath Test: A Journey Through the Madness Industry,2
480,The Giving Tree,4
779,"Magician (The Riftwar Saga, #1-2)",4
278,"The Cold Dish (Walt Longmire, #1)",4
4393,"American Gods (American Gods, #1)",4
1122,The Far Side Gallery,4
650,Drown,4
2494,"Angels & Demons (Robert Langdon, #1)",2
4801,Running with Scissors,5
5063,A Room of One's Own,3
3830,The Year of Magical Thinking,4
4346,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency #4),3
1466,Amerika,2
3691,Blood Meridian,5
5851,The Echo Maker,4
1672,QB VII,2
4373,"The Andromeda Strain (Andromeda, #1)",3
300,Middlesex,5
891,One Hundred Years of Solitude,3
2042,Macbeth,4
4217,"The Black Stallion (The Black Stallion, #1)",4
897,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3
3628,"The Hunt for Red October (Jack Ryan, #3)",5
2347,"World Without End (Kingsbridge, #2)",3
1163,Little Women,3
5487,"The Golden Compass (His Dark Materials, #1)",4
505,A Moveable Feast,5
4195,Memoirs of a Geisha,4
3227,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4
2965,Middlesex,5
5695,The Source,5
5034,Bel Canto,1
1364,Chronicle of a Death Foretold,5
3853,The Things They Carried,3
182,Pet Sematary,4
3180,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,2
3486,Solaris,3
4829,The Outsider,3
4155,On the Road,3
338,The Master and Margarita,3
3867,East of Eden,3
4589,"Queen of Sorcery (The Belgariad, #2)",3
2455,The Maltese Falcon,3
3484,Insomnia,2
378,The Lovely Bones,2
3686,World War Z: An Oral History of the Zombie War,2
5739,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,4
192,"Tarzan of the Apes (Tarzan, #1)",4
5322,A Tale of Two Cities,1
529,"Beezus and Ramona (Ramona, #1)",4
609,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",2
286,The Glass Castle,4
1037,War for the Oaks,4
2696,El coronel no tiene quien le escriba,3
2849,Dubliners,5
3612,Traveling Mercies: Some Thoughts on Faith,5
939,"Field of Dishonor (Honor Harrington, #4)",5
3877,V for Vendetta,4
1728,The Tender Bar: A Memoir,5
353,"The Voyage of the “Dawn Treader” (The Chronicles of Narnia, #3)",3
5527,Linnea in Monet's Garden,3
4152,Camouflage,4
2696,Platero y yo,4
411,Falling Up,4
3112,"Singularity Sky (Eschaton, #1)",5
2170,Animal Farm,4
689,On Beauty,5
1272,"The Da Vinci Code (Robert Langdon, #2)",2
2445,A Midsummer Night's Dream,5
951,Niebla,4
1318,Founders at Work: Stories of Startups' Early Days,4
2195,"The Player of Games (Culture, #2)",4
5383,Me Talk Pretty One Day,5
705,"The Spellman Files (The Spellmans, #1)",3
4724,The Keep,4
1051,Darwin's Blade,1
140,The Elements of Style,5
3867,Northanger Abbey,3
327,The Pilot's Wife,3
4746,Indigo,4
4999,"Guns, Germs and Steel: The Fates of Human Societies",5
166,To the Lighthouse,4
4468,Lord of the Flies,3
853,Rendezvous in Black,4
5872,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,4
1273,House Rules,4
3867,Herzog,3
20,Lord of the Flies,3
4373,Steppenwolf,3
4739,Blink: The Power of Thinking Without Thinking,3
5366,Oliver Twist,4
946,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3
4711,Untamed,4
338,World War Z: An Oral History of the Zombie War,4
529,Brave New World,5
1216,A Moveable Feast,3
4711,The Stranger,4
1792,"My Family and Other Animals (Corfu Trilogy, #1)",4
317,Into the Wild,4
5085,"Twilight (Twilight, #1)",4
4321,The House of the Spirits,4
5791,"The Good, the Bad, and the Undead (The Hollows, #2)",3
1162,An Invisible Sign of My Own,4
452,The Curious Incident of the Dog in the Night-Time,5
999,The Return of the Native,4
5192,"One for the Money (Stephanie Plum, #1)",4
175,The Metamorphosis,4
1434,Poemas y antipoemas,4
3877,An Ideal Husband,4
751,Babyville,4
1845,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4
2042,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,4
2592,Kafka on the Shore,1
3484,The Suspicions of Mr. Whicher,3
4686,"The Last Templar (Templar, #1)",4
5206,"The Fourth Bear (Nursery Crime, #2)",4
685,"The Da Vinci Code (Robert Langdon, #2)",4
519,The Italian,2
185,Good to Great: Why Some Companies Make the Leap... and Others Don't,3
4696,Heart of Darkness,4
873,"Birds, Beasts and Relatives (Corfu Trilogy #2)",5
897,Getting to Yes: Negotiating Agreement Without Giving In,3
4122,"A is for Alibi (Kinsey Millhone, #1)",2
2924,"The Honor of the Queen (Honor Harrington, #2)",5
1150,Appointment in Samarra,3
4334,Naked,4
5543,Madame Bovary,2
2023,Waiting for Godot,4
338,Julius Caesar,5
5473,The Red and the Black,5
5000,Thomas Jefferson: Author of America,4
5791,A Farewell to Arms,3
4529,City of Thieves,4
2946,The Tiger Rising,4
4806,"Sorcery & Cecelia: or The Enchanted Chocolate Pot (Cecelia and Kate, #1)",4
347,The New York Trilogy,3
1354,Cloud Atlas,5
4746,Hiroshima Mon Amour,3
617,Pippi Longstocking,3
5414,Pedro Páramo,4
2282,Of Mice and Men,5
5993,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,5
1257,Waiting,3
357,Fahrenheit 451,5
3593,"The Notebook (The Notebook, #1)",4
3687,Animal Farm,5
3356,The Tipping Point: How Little Things Can Make a Big Difference,4
678,Animal Farm,4
5692,Veronika Decides to Die,4
5151,Snow Flower and the Secret Fan,3
891,"The Clan of the Cave Bear (Earth's Children, #1)",4
1045,"Reaper Man (Discworld, #11; Death, #2)",5
266,The Sun Also Rises,4
2880,Wuthering Heights,3
552,Old Yeller,5
3961,The Real Thing,3
2208,بادبادک‌باز,4
4699,Snow Falling on Cedars,4
40,The Kite Runner,5
529,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4
3422,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",3
260,The Inheritance of Loss,3
2100,Jane Eyre,5
2636,Mother,4
3769,"The Missing Piece (The Missing Piece, #1)",1
3787,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4
5151,Sense and Sensibility,4
3778,"One for the Money (Stephanie Plum, #1)",3
5872,Naked,3
3356,The Stories of Eva Luna,4
3159,Daughter of Fortune,1
5624,The Red Tent,2
3259,"Shakespeare's Champion (Lily Bard, #2)",3
4711,The Giving Tree,5
4489,"Royal Assassin (Farseer Trilogy, #2)",4
4293,The Lost,4
853,"The Cold Dish (Walt Longmire, #1)",5
5426,Sense and Sensibility,3
4196,The River,2
3180,"A Deadly Yarn (A Knitting Mystery, #3)",2
1829,Tess of the D'Urbervilles,4
727,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",4
1982,Coming Home,4
1120,The Picture of Dorian Gray,3
4308,One Hundred Years of Solitude,5
5152,"Persepolis: The Story of a Childhood (Persepolis, #1)",4
4924,"Jane Austen: Pride and Prejudice, Mansfield Park, Persuasion",2
5900,دلتنگی‌های نقاش خیابان چهل و هشتم,4
2784,Love Letters,2
1862,Kafka on the Shore,2
751,The House of Mondavi: The Rise and Fall of an American Wine Dynasty,5
3651,To Kill a Mockingbird,2
1083,Overthrow: America's Century of Regime Change from Hawaii to Iraq,5
1455,"Red Mars (Mars Trilogy, #1)",4
3961,The Melancholy Death of Oyster Boy and Other Stories,3
3500,Collapse: How Societies Choose to Fail or Succeed,4
5040,The Pleasing Hour,3
3784,One Hundred Years of Solitude,5
4693,Spring Snow,2
140,Charlotte's Web,5
4152,"Fool's Errand (Tawny Man, #1)",4
3576,The Fountainhead,3
3073,The History of Love,4
167,The Red Tent,2
4196,Riding Freedom,5
3947,Three Junes,3
198,The Year of Magical Thinking,5
505,The English Patient,3
4217,Tropic of Cancer,1
3699,Dracula,5
3877,"Batman: Hush, Vol. 1",3
357,Lord of the Flies,5
4962,The Confession,4
2208,Jerry Junior,3
751,Sushi for Beginners,4
879,Crime and Punishment,5
607,How to Be Single,2
5682,The Return,5
3947,The Real Life of Sebastian Knight,3
342,The Poisonwood Bible,5
2684,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
175,"Catch-22 (Catch-22, #1)",5
4577,Orlando,4
122,"Patriot Games (Jack Ryan, #1)",4
519,Ulysses,5
3671,The Secret Life of Bees,5
3659,A Journal of the Plague Year,3
4493,Everything Is Illuminated,4
3802,Geek Love,5
2613,The Westing Game,4
4254,The Blind Assassin,4
5398,State of Fear,2
1257,The Queen of the South,3
2829,Extremely Loud & Incredibly Close,5
3748,Cloud Atlas,4
2296,Charlotte's Web,5
858,"The Three Musketeers (The D'Artagnan Romances, #1)",5
4825,"That Was Then, This Is Now",3
4184,America (The Book): A Citizen's Guide to Democracy Inaction,5
5392,How to Survive a Robot Uprising: Tips on Defending Yourself Against the Coming Rebellion,3
3180,"The Bean Trees (Greer Family, #1)",4
3211,The C++ Programming Language,5
519,Jane Eyre,2
3508,"Amphigorey (Amphigorey, #1)",5
1579,The Gospel According to Jesus Christ,3
3484,All the President's Men,3
853,City,5
4466,Jonathan Strange & Mr Norrell,3
3769,"San Manuel Bueno, mártir",3
5993,Darwin's Dangerous Idea: Evolution and the Meanings of Life,5
284,Skeleton Crew,4
338,"Body of Evidence (Kay Scarpetta, #2)",4
554,The Brief Wondrous Life of Oscar Wao,4
5656,The Naked Face,3
280,One Hundred Years of Solitude,2
5569,"Aztec (Aztec, #1)",5
1386,The Game: Penetrating the Secret Society of Pickup Artists,3
1588,"Book of the Dead (Kay Scarpetta, #15)",3
5210,Tuesdays with Morrie,4
2296,The Runaway Jury,4
55,The Power of the Dog (Power of the Dog #1),5
2880,Mr. Murder,2
3107,The Confessions of Max Tivoli,4
4825,Mythology,2
286,The Monster at the End of this Book,5
3784,The Great Gatsby,4
482,Don't Let's Go to the Dogs Tonight: An African Childhood,5
926,"The Da Vinci Code (Robert Langdon, #2)",4
5154,The Iron Heel,5
1072,"Don't Get Too Comfortable: The Indignities of Coach Class, The Torments of Low Thread Count, The Never-Ending Quest for Artisanal Olive Oil, and Other First World Problems",3
415,Hearts in Atlantis,4
3422,The Nanny,2
5547,Crossing California,4
327,"Are You There God? It's Me, Margaret",4
1737,In Her Shoes,3
141,Predictably Irrational: The Hidden Forces That Shape Our Decisions,4
3624,The Glass Castle,2
2797,Lord of the Flies,5
595,The Time Traveler's Wife,5
1379,The Stranger,3
621,The Yiddish Policemen's Union,3
1292,My Name Is Red,5
5133,The Thirteenth Tale,5
4825,The Birth of the Clinic: An Archaeology of Medical Perception,4
2445,The Nose,5
3877,Garlic and Sapphires: The Secret Life of a Critic in Disguise,3
5812,"The Giver (The Giver, #1)",5
3442,Lolita,4
3809,Chronicle of a Death Foretold,4
3501,Cheri and The Last of Cheri,3
2208,Bleak House,2
4342,The Day of the Jackal,4
3141,The Double Flame: Love and Eroticism,5
171,"House of Chains (Malazan Book of the Fallen, #4)",5
1072,"Practical Demonkeeping (Pine Cove, #1)",3
166,Sideways Stories from Wayside School (Wayside School #1),4
5865,A Tale of Two Cities,5
667,The Girls,4
1223,"Outlander (Outlander, #1)",5
73,Liar's Poker,2
5682,A Spot of Bother,4
3570,Dress Your Family in Corduroy and Denim,3
3544,The Memory Keeper's Daughter,2
259,"The Hobbit, or There and Back Again",4
853,The Godfather,5
18,"A Storm of Swords (A Song of Ice and Fire, #3)",4
529,Cathedral,4
4666,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",4
4409,The Pact,3
678,Full Moon Rising (Riley Jenson Guardian #1),2
278,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4
1209,Seeing,5
5983,Dom Casmurro,4
3748,Mother Night,5
1613,Water for Elephants,4
3184,The Road,5
4825,Collected Fictions,4
5102,Admiral Hornblower in the West Indies,3
896,High Fidelity,4
3633,Mother Night,4
1510,Girlfriend in a Coma,2
4694,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",5
5692,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",3
2896,Prime Green: Remembering the Sixties,4
2581,Dark Matter,5
3216,"Ender's Shadow (The Shadow Series, #1)",4
1316,To Kill a Mockingbird,5
4852,The Kite Runner,4
127,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man, #1)",4
694,Oliver Twist,5
4426,The Maltese Falcon,3
4384,The Botany of Desire: A Plant's-Eye View of the World,4
1083,One Hundred Years of Solitude,5
855,The Adventures of Tom Sawyer,2
503,"Something Rotten (Thursday Next, #4)",4
1965,"Assassin's Apprentice (Farseer Trilogy, #1)",4
166,Memoirs of a Geisha,3
4373,"The Wake (The Sandman, #10)",3
893,"Ender's Game (Ender's Saga, #1)",4
4122,Snow Flower and the Secret Fan,5
216,The Tipping Point: How Little Things Can Make a Big Difference,4
5700,Tess of the D'Urbervilles,4
4693,Slowness,3
4373,About a Boy,3
3930,The Blind Assassin,4
4806,The Princess and the Pea,3
1145,"Persepolis: The Story of a Childhood (Persepolis, #1)",5
2540,Passing,4
5747,Touch,5
3236,Ellen Foster,2
5791,The Dive from Clausen's Pier,3
4312,Mrs. Dalloway,3
3101,The Age of Spiritual Machines: When Computers Exceed Human Intelligence,5
896,Shopgirl,3
3662,"New Moon (Twilight, #2)",2
4152,Innocent Erendira and Other Stories,4
5111,The Snows of Kilimanjaro and Other Stories,4
3067,"Shopaholic Takes Manhattan (Shopaholic, #2)",5
819,Bridget Jones: The Edge of Reason,5
5231,"The Da Vinci Code (Robert Langdon, #2)",1
5341,Crime and Punishment,2
3983,The Amazing Adventures of Kavalier & Clay,4
3947,Strange Pilgrims,4
4534,"Emily of New Moon (Emily, #1)",3
5192,The Red Tent,3
1327,The Gunslinger,3
4534,"Equal Rites (Discworld, #3; Witches, #1)",4
4805,Slaughterhouse-Five,4
3748,Never Let Me Go,3
1037,"His Majesty's Dragon (Temeraire, #1)",4
1063,Alice's Adventures in Wonderland & Through the Looking-Glass,5
1272,Mystic River,3
4763,The Brief Wondrous Life of Oscar Wao,5
3501,Bluebeard,5
5223,The Night in Question,4
3953,Infidel,4
5102,"Sir Thursday (The Keys to the Kingdom, #4)",3
500,The Serial Killers Club,3
3671,Life of Pi,4
4806,"Gathering Blue (The Giver, #2)",3
685,Middlesex,2
347,Girlfriend in a Coma,4
73,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),5
1634,The Demon-Haunted World: Science as a Candle in the Dark,3
5569,The Scarlet Letter,5
326,Geek Love,4
1880,Sunset Park,2
1262,Moonglow,4
5192,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)",4
3442,Brave New World,4
3662,"Neverwhere (London Below, #1)",5
2649,The Book Thief,5
881,"Summer of Night (Seasons of Horror, #1)",4
439,The Tipping Point: How Little Things Can Make a Big Difference,3
291,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,4
338,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",3
500,The Scarlet Letter,2
4122,"Hot Six (Stephanie Plum, #6)",4
1257,"Hot Six (Stephanie Plum, #6)",3
1807,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",5
1982,Man's Search for Meaning,4
166,A Bend in the River,3
850,"Absalom, Absalom!",4
5192,"Killing Floor (Jack Reacher, #1)",3
882,Romeo and Juliet,5
2904,Old School,4
5787,Mrs. Dalloway,4
2023,Hamlet,4
853,Christine,3
3486,"The Two Towers (The Lord of the Rings, #2)",1
1588,The Great Gatsby,3
2613,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5
3058,The Kite Runner,5
286,The Book of Laughter and Forgetting,3
338,"3001: The Final Odyssey (Space Odyssey, #4)",4
18,Leadership and Self-Deception: Getting Out of the Box,4
176,Stumbling on Happiness,3
441,The Known World,5
